displayName,salary,teamAbbreviation
Jake Dragoo,3000,RICE
Ryan Guillo,3000,RICE
Jackson Ranucci,3000,RICE
Shawn Irwin,3000,RICE
Owen Carter,3000,RICE
Isaiah Sillemon,3000,UNM
Everett Hunter,3000,UNM
Magnus Geers,3000,UNM
Vincent Santos,3000,UNM
Nic Trujillo,3000,UNM
Shawn Miller,3000,UNM
Evan Wysong,3000,UNM
Kader Diop,3000,UNM
Xavier Van,3000,UNM
Terrell Davis,3000,UNM
Elijah Brody,3000,UNM
D'Angelo Mayes,3000,UNM
Mateo Contreras,3000,UNM
Gabe Garretson,3000,SDSU
Arthur Ban,3000,SDSU
Ryan Wolfer,3000,SDSU
Jerry McClure,3000,SDSU
Mikey Welsh,3000,SDSU
Phillippe Wesley,3000,SDSU
Heath McRee,3000,SDSU
Kurt Rossner,3000,SDSU
Will Cianfrini,3000,SDSU
Ben Scolari,3000,SDSU
Bobby Shaw,3000,SDSU
Jamauri Chislom,3000,MEM
Darien Bell,3000,MEM
Andrew Martin,3000,MEM
Luke Logan,3000,MEM
Christian Ross,3000,MEM
Ja'Koby Banks,3000,MEM
Brady Kluse,3000,MEM
Jamari Hawkins,3000,MEM
Marcello Bussey,3000,MEM
Jordan Bell,3000,MEM
Timothy Toney,3000,MEM
Markese Williams,3000,MEM
Hunter Hale,3000,MEM
Brian Shields,3000,MEM
Justin Hughes,3000,MEM
Bryce Dorsey,3000,MEM
Keonde Henry,3000,MEM
Tyson Edwards,3000,MEM
