displayName,salary,teamAbbreviation
draken,8800,JS
mantuu,8600,9INE
Blytz,8400,ECL
smooya,8200,INTB
hampus,8000,JS
misutaaa,7800,9INE
forsyy,7600,ECL
REDSTAR,7400,INTB
spooke,7000,JS
s0und,6800,9INE
nbqq,6600,ECL
juanflatroo,6400,INTB
bobeksde,6200,JS
refrezh,6000,9INE
Dytor,5800,ECL
sinnopsyy,5600,INTB
Ro1f,5400,JS
raalz,5200,9INE
kreaz,5000,ECL
Keoz,4800,INTB
